Bird_ID,Species,Origin,Destination,Migration_Success
B9153,Warbler,"56.245291, -119.669278","15.961307, -94.121812",Successful
B9158,Warbler,"52.378101, -81.037246","12.051451, -83.739743",Successful
B9160,Warbler,"51.190959, -65.692424","22.720613, -69.558495",Successful
B9168,Warbler,"46.950206, -82.282967","19.656118, -66.503408",Successful
B9173,Warbler,"52.635381, -115.671479","10.888356, -81.729067",Successful
B9179,Warbler,"52.445923, -98.603115","2.363371, -70.946046",Successful
B9184,Warbler,"66.430944, -153.118489","14.993797, -86.837116",Failed
B9187,Warbler,"47.759679, -69.137732","-2.346374, -55.626864",Successful
B9188,Warbler,"47.887832, -69.547874","13.208225, -82.838718",Failed
B9192,Warbler,"62.758846, -147.012078","3.233591, -70.788251",Failed
B9198,Warbler,"54.046662, -101.458189","6.505706, -67.073555",Failed
B9199,Warbler,"53.557152, -89.158577","17.075317, -71.849832",Failed
B9202,Warbler,"49.467544, -71.281493","20.135526, -65.589767",Failed
B9205,Warbler,"56.769211, -110.518991","-26.606800, -57.884261",Successful
B9206,Warbler,"59.624431, -124.880124","9.408522, -83.348145",Successful
B9209,Warbler,"55.828473, -113.387081","-19.737967, -55.551213",Successful
B9221,Warbler,"48.932023, -73.442990","13.800254, -91.384882",Failed
B9229,Warbler,"47.761744, -83.237923","17.104489, -68.919912",Successful
B9231,Warbler,"47.775492, -78.418134","12.857291, -92.207864",Failed
B9232,Warbler,"64.011631, -150.916887","12.434798, -88.574538",Failed
B9259,Warbler,"56.235548, -97.410258","5.207939, -72.193970",Successful
B9263,Warbler,"51.542038, -74.506551","13.502462, -94.343775",Failed
B9268,Warbler,"46.356540, -80.886174","19.329335, -79.217962",Failed
B9288,Warbler,"64.125167, -141.516187","-3.194479, -64.573057",Failed
B9295,Warbler,"59.402415, -112.704741","15.955558, -89.347712",Failed
B9297,Warbler,"46.037168, -86.958441","12.558082, -90.599049",Failed
B9311,Warbler,"52.291517, -104.279492","6.810685, -73.517281",Failed
B9317,Warbler,"53.305279, -89.787018","19.492633, -70.202445",Successful
B9328,Warbler,"48.984245, -76.905213","3.429136, -67.318909",Successful
B9332,Warbler,"49.418979, -77.340913","14.531763, -90.913162",Failed
B9334,Warbler,"47.031234, -71.606793","19.929128, -77.323539",Successful
B9343,Warbler,"53.952053, -82.707262","13.568583, -85.211154",Successful
B9346,Warbler,"44.762870, -89.454065","14.137542, -83.436389",Failed
B9363,Warbler,"58.267279, -91.861833","4.235517, -66.758146",Successful
B9376,Warbler,"53.314820, -73.369484","9.645604, -86.952635",Successful
B9377,Warbler,"53.845582, -117.139315","3.740315, -63.614530",Failed
B9380,Warbler,"46.395662, -83.942493","18.981959, -66.621581",Failed
B9382,Warbler,"59.866584, -85.376523","6.204004, -69.973755",Successful
B9398,Warbler,"54.483523, -125.238016","12.619401, -84.112124",Successful
B9401,Warbler,"53.703881, -89.405469","12.999951, -93.017524",Successful
B9406,Warbler,"51.415830, -70.366164","3.631964, -63.958262",Failed
B9408,Warbler,"53.856433, -101.165116","14.706342, -87.502636",Failed
B9412,Warbler,"45.582694, -80.708607","5.196170, -73.461939",Successful
B9445,Warbler,"47.735590, -65.728178","18.231030, -74.504124",Failed
B9446,Warbler,"54.949370, -104.657679","7.931885, -74.343111",Failed
B9449,Warbler,"46.879186, -97.574316","-4.570994, -62.144867",Successful
B9451,Warbler,"62.357915, -152.539765","9.126075, -89.928429",Failed
B9458,Warbler,"64.781911, -150.695627","6.213922, -61.717485",Successful
B9473,Warbler,"66.418785, -144.477591","-5.559080, -63.213640",Failed
B9482,Warbler,"57.447184, -103.731807","19.259373, -79.842200",Failed
B9483,Warbler,"56.619276, -114.149656","6.873004, -72.432570",Successful
B9486,Warbler,"55.555715, -126.337064","14.294006, -94.581002",Successful
B9487,Warbler,"43.660316, -87.107996","17.654164, -76.211544",Failed
B9492,Warbler,"62.745197, -140.039376","11.234262, -91.006955",Successful
B9495,Warbler,"57.006125, -115.947129","10.930457, -84.625890",Successful
B9501,Warbler,"52.900409, -72.381327","10.319370, -89.819482",Successful
B9504,Warbler,"55.865146, -102.950774","-18.217191, -52.178925",Successful
B9506,Warbler,"56.211949, -102.512916","10.314726, -89.735292",Failed
B9511,Warbler,"45.535883, -74.024182","10.331081, -90.035270",Successful
B9513,Warbler,"66.234435, -153.120045","7.944298, -62.434302",Successful
B9519,Warbler,"53.108558, -121.521862","5.969706, -67.947605",Successful
B9520,Warbler,"58.224562, -92.045520","6.009698, -71.115830",Failed
B9523,Warbler,"59.926538, -102.566142","4.730617, -63.772211",Successful
B9526,Warbler,"65.580977, -149.460426","-6.282496, -64.866253",Successful
B9533,Warbler,"53.082622, -81.603226","20.858524, -79.266404",Failed
B9535,Warbler,"53.172716, -113.078223","16.196505, -92.632259",Failed
B9547,Warbler,"53.677452, -80.962857","-1.229944, -63.555418",Successful
B9548,Warbler,"53.231561, -94.330288","12.856536, -93.896147",Failed
B9553,Warbler,"54.272592, -65.519834","22.947830, -73.690652",Failed
B9563,Warbler,"61.705915, -154.635230","-5.280602, -66.625537",Successful
B9566,Warbler,"55.241904, -100.882053","5.692546, -66.234943",Successful
B9568,Warbler,"47.063205, -72.084725","5.047350, -68.537256",Failed
B9570,Warbler,"52.509722, -128.855745","16.652993, -83.759341",Failed
B9573,Warbler,"53.945654, -127.329332","18.808254, -76.006618",Successful
B9606,Warbler,"52.314867, -76.626842","18.007957, -74.180135",Successful
B9622,Warbler,"45.823133, -77.606030","19.509010, -70.699071",Successful
B9627,Warbler,"62.448998, -153.330433","-2.895475, -65.979838",Successful
B9632,Warbler,"52.184746, -126.385627","14.886238, -88.927386",Successful
B9634,Warbler,"53.411344, -129.179295","11.572136, -88.108041",Failed
B9637,Warbler,"56.915316, -128.836400","14.005916, -91.088372",Successful
B9660,Warbler,"47.935582, -77.656156","18.020059, -77.615226",Failed
B9664,Warbler,"54.153630, -128.722431","19.868865, -68.447980",Successful
B9671,Warbler,"54.485135, -74.254804","5.206846, -66.648277",Failed
B9685,Warbler,"58.095972, -128.318716","4.277630, -67.610776",Successful
B9689,Warbler,"52.801236, -124.542701","22.531019, -78.011763",Failed
B9696,Warbler,"48.966653, -99.922840","19.339521, -65.999872",Failed
B9702,Warbler,"53.891265, -121.111394","-1.254984, -56.211262",Successful
B9730,Warbler,"45.647002, -71.866210","17.082430, -79.466156",Successful
B9731,Warbler,"57.903840, -95.998992","-1.141723, -64.387276",Failed
B9733,Warbler,"52.212641, -91.734530","20.459326, -67.467810",Successful
B9743,Warbler,"43.163141, -95.684347","22.308300, -79.799023",Successful
B9765,Warbler,"53.053776, -74.302382","4.488724, -63.343463",Failed
B9773,Warbler,"55.492721, -85.199500","9.979227, -91.199904",Successful
B9777,Warbler,"48.938585, -80.174973","18.830973, -76.082356",Successful
B9781,Warbler,"45.359563, -66.699143","19.922083, -72.714583",Successful
B9785,Warbler,"56.403963, -124.259246","13.511959, -84.929501",Failed
B9799,Warbler,"55.777225, -87.301322","6.283604, -70.611767",Successful
B9801,Warbler,"46.941655, -83.689615","20.576870, -65.250637",Failed
B9807,Warbler,"43.842658, -79.349651","21.778162, -67.792737",Successful
B9817,Warbler,"47.216687, -75.492928","6.320225, -64.120588",Successful
B9821,Warbler,"43.569190, -85.847594","3.780096, -63.756991",Successful
B9843,Warbler,"46.022192, -77.577048","3.003852, -73.133998",Successful
B9845,Warbler,"52.651834, -123.793350","-7.660293, -67.005289",Successful
B9871,Warbler,"59.598810, -122.751985","-2.795001, -69.955294",Successful
B9873,Warbler,"54.307366, -86.770493","10.368671, -83.568058",Failed
B9874,Warbler,"50.087156, -79.316949","13.982469, -84.274656",Failed
B9886,Warbler,"55.583124, -96.822064","-26.378377, -52.907280",Failed
B9901,Warbler,"57.148462, -124.755310","-29.978675, -58.209630",Failed
B9920,Warbler,"43.368735, -86.387864","7.550527, -61.634105",Failed
B9925,Warbler,"55.042214, -99.546677","10.686274, -83.610360",Successful
B9927,Warbler,"45.222174, -81.830733","21.240293, -73.874252",Failed
B9928,Warbler,"49.661501, -84.556930","14.390298, -88.835620",Successful
B9933,Warbler,"48.592382, -86.635515","22.924983, -66.371093",Successful
B9951,Warbler,"52.037528, -100.510837","19.320377, -70.333898",Failed
B9960,Warbler,"53.879569, -112.008477","-15.358201, -57.718829",Failed
B9971,Warbler,"53.065462, -79.888182","21.138731, -77.147891",Failed
B9993,Warbler,"48.173041, -85.644735","22.834998, -77.798883",Successful
B10005,Warbler,"58.905514, -94.347285","14.498504, -92.945945",Failed
B10007,Warbler,"55.314054, -93.178111","16.631684, -81.362192",Successful
B10011,Warbler,"47.131097, -70.662836","18.903263, -65.183526",Successful
B10015,Warbler,"52.615313, -114.484608","-6.614106, -55.686839",Successful
B10027,Warbler,"51.629751, -77.613143","4.308560, -68.524720",Failed
B10029,Warbler,"43.524214, -86.152452","14.347945, -85.245770",Successful
B10030,Warbler,"52.042163, -68.824334","19.202534, -65.490373",Failed
B10033,Warbler,"54.574640, -80.216355","-27.751540, -49.733920",Failed
B10034,Warbler,"52.882031, -118.240939","16.261086, -87.420976",Failed
B10045,Warbler,"52.729020, -68.966915","4.710035, -61.638407",Failed
B10052,Warbler,"58.173436, -98.309675","-26.667237, -57.990320",Successful
B10054,Warbler,"45.600083, -81.810946","18.493202, -69.678852",Successful
B10058,Warbler,"54.110011, -67.740909","-18.859602, -47.082995",Failed
B10060,Warbler,"55.827256, -96.737320","11.167336, -88.409185",Successful
B10083,Warbler,"59.357790, -117.161201","4.003654, -61.244010",Successful
B10094,Warbler,"65.437432, -147.571527","-7.055799, -55.505886",Failed
B10101,Warbler,"53.485327, -68.347765","-22.631848, -45.212694",Successful
B10103,Warbler,"55.096844, -91.129963","5.397500, -73.877916",Successful
B10113,Warbler,"65.568205, -152.268116","-4.603922, -64.701504",Failed
B10117,Warbler,"53.773929, -112.461655","-6.421299, -66.863482",Successful
B10130,Warbler,"53.392221, -77.473729","14.102516, -83.126499",Successful
B10132,Warbler,"47.138522, -97.205032","10.728810, -94.542881",Successful
B10139,Warbler,"61.075505, -140.612125","10.251755, -85.541793",Failed
B10142,Warbler,"54.156077, -94.734196","-5.235993, -63.720551",Successful
B10151,Warbler,"59.710114, -127.065676","7.717256, -70.624760",Successful
B10160,Warbler,"57.133385, -95.942555","14.497187, -83.122931",Successful
B10165,Warbler,"55.460322, -116.862651","10.455329, -80.074098",Successful
B10172,Warbler,"43.711861, -71.175524","17.530140, -70.556487",Failed
B10173,Warbler,"45.160474, -68.356196","7.119387, -64.521199",Successful
B10176,Warbler,"51.166078, -80.174305","17.358493, -74.624020",Failed
B10178,Warbler,"58.898542, -121.332701","10.786808, -85.621783",Failed
B10179,Warbler,"53.983334, -121.458254","5.920578, -71.712465",Successful
B10180,Warbler,"45.011915, -74.454381","19.183671, -69.289535",Failed
B10181,Warbler,"59.171227, -91.628851","12.999488, -87.379161",Failed
B10185,Warbler,"48.126381, -79.495474","21.565753, -72.179986",Successful
B10190,Warbler,"48.654884, -80.511671","22.559090, -70.552493",Failed
B10192,Warbler,"46.793687, -85.697169","16.698896, -84.456340",Failed
B10206,Warbler,"52.415337, -76.026293","13.298815, -80.496212",Failed
B10210,Warbler,"47.065033, -65.656628","20.414666, -69.308521",Failed
B10213,Warbler,"44.094568, -98.599352","-7.833775, -59.487595",Failed
B10215,Warbler,"50.928484, -70.417717","12.391201, -83.196365",Failed
B10217,Warbler,"52.333389, -101.747784","16.102006, -87.189546",Successful
B10221,Warbler,"52.029901, -111.535682","-20.215808, -56.850200",Successful
B10222,Warbler,"60.724860, -145.455376","18.981833, -75.201709",Failed
B10226,Warbler,"52.027826, -114.713903","-16.594101, -45.643637",Failed
B10244,Warbler,"54.036061, -72.718866","21.324416, -70.437889",Failed
B10253,Warbler,"47.012159, -71.358462","15.036918, -91.215549",Successful
B10258,Warbler,"45.760294, -68.062168","11.003610, -86.952132",Successful
B10271,Warbler,"54.494124, -84.242806","22.016191, -68.014365",Successful
B10283,Warbler,"57.507666, -86.469402","6.974585, -69.740358",Successful
B10288,Warbler,"47.303144, -70.929905","18.797810, -73.641406",Failed
B10304,Warbler,"46.087889, -78.395045","6.954949, -64.805872",Successful
B10308,Warbler,"59.406514, -96.364175","17.183500, -67.043915",Failed
B10313,Warbler,"45.088009, -88.493285","17.540279, -73.668726",Successful
B10315,Warbler,"54.533854, -81.208830","-18.684315, -56.927110",Failed
B10325,Warbler,"46.177992, -85.664236","20.157282, -70.143804",Successful
B10340,Warbler,"58.175449, -89.091355","5.652020, -68.543577",Failed
B10344,Warbler,"54.257177, -98.481260","-21.082799, -52.367505",Failed
B10351,Warbler,"47.373960, -85.576508","17.396393, -78.815646",Successful
B10352,Warbler,"45.178727, -76.651446","-21.079750, -53.987177",Successful
B10358,Warbler,"52.666410, -72.292883","-2.710222, -65.780117",Successful
B10365,Warbler,"55.155984, -120.059469","10.178036, -89.704265",Successful
B10367,Warbler,"51.170978, -73.318148","12.820444, -80.933531",Successful
B10375,Warbler,"61.813208, -144.706196","-6.129739, -67.341312",Failed
B10377,Warbler,"43.869485, -84.646601","16.498260, -85.845476",Failed
B10383,Warbler,"46.651991, -95.724100","20.496739, -75.276575",Successful
B10388,Warbler,"63.537178, -151.919355","-6.143051, -62.072257",Failed
B10390,Warbler,"54.353855, -66.269056","12.434318, -82.387325",Failed
B10416,Warbler,"44.851367, -87.563786","17.914647, -75.620308",Failed
B10419,Warbler,"46.007569, -80.815787","19.979491, -74.861412",Successful
B10422,Warbler,"50.242395, -80.679268","20.281933, -72.067135",Successful
B10439,Warbler,"45.528772, -87.987513","6.118627, -72.284887",Successful
B10443,Warbler,"48.603569, -81.977884","-25.210607, -51.834990",Failed
B10452,Warbler,"52.020109, -99.567633","19.477377, -68.256182",Failed
B10458,Warbler,"63.222388, -145.265020","2.855308, -61.513297",Failed
B10461,Warbler,"56.729492, -93.989860","19.211639, -74.888023",Successful
B10467,Warbler,"54.393466, -81.744950","13.088620, -86.618792",Failed
B10472,Warbler,"56.843357, -100.654381","16.862598, -91.850216",Successful
B10481,Warbler,"57.045152, -91.545902","22.820859, -74.820036",Failed
B10490,Warbler,"44.156517, -94.263196","21.631360, -74.165597",Successful
B10491,Warbler,"46.026212, -79.591817","15.663819, -91.586009",Successful
B10495,Warbler,"56.791856, -90.058273","21.991373, -70.387095",Successful
B10497,Warbler,"48.723523, -81.826531","-29.543194, -46.894814",Failed
B10500,Warbler,"49.609278, -72.660777","15.908484, -89.771270",Successful
B10502,Warbler,"52.175379, -91.605454","6.171014, -68.976225",Successful
B10512,Warbler,"45.003201, -79.588385","15.268934, -85.522239",Failed
B10516,Warbler,"53.656888, -99.647978","7.322776, -66.784876",Failed
B10522,Warbler,"53.986797, -93.257689","-5.492094, -59.598151",Successful
B10525,Warbler,"59.443103, -86.496555","5.251467, -69.673256",Successful
B10529,Warbler,"55.096072, -101.589239","13.171574, -85.303936",Successful
B10530,Warbler,"59.103356, -110.892980","10.428379, -90.123810",Successful
B10531,Warbler,"54.239047, -116.574680","17.960890, -71.726885",Failed
B10542,Warbler,"54.072665, -119.401259","-6.073254, -69.550926",Failed
B10559,Warbler,"56.171583, -96.153605","2.104867, -68.651122",Successful
B10564,Warbler,"47.525763, -70.701318","-29.536161, -55.076977",Successful
B10586,Warbler,"46.461100, -91.498756","-15.687956, -52.993670",Successful
B10613,Warbler,"44.926764, -99.734697","13.935302, -89.525492",Successful
B10615,Warbler,"53.452325, -80.513387","18.201474, -65.576374",Failed
B10623,Warbler,"47.006779, -78.432745","11.346762, -91.635058",Failed
B10624,Warbler,"52.082588, -81.479174","9.930218, -80.493471",Successful
B10643,Warbler,"52.803272, -119.510461","2.238373, -70.385159",Failed
B10650,Warbler,"48.376183, -85.506662","5.364571, -60.579898",Failed
B10653,Warbler,"60.105142, -142.060082","-4.772686, -59.950989",Successful
B10658,Warbler,"56.140032, -99.957669","3.122930, -70.546060",Failed
B10665,Warbler,"60.383244, -154.164897","6.157453, -60.224567",Failed
B10666,Warbler,"65.038340, -146.527237","2.186522, -60.853216",Failed
B10672,Warbler,"57.485878, -98.912222","4.199333, -65.161236",Failed
B10681,Warbler,"60.507450, -149.775720","-1.459837, -61.322260",Failed
B10691,Warbler,"51.089131, -80.779022","13.426681, -91.354734",Successful
B10693,Warbler,"45.317317, -74.876131","7.662537, -71.719335",Failed
B10701,Warbler,"54.328539, -103.913295","-5.776738, -69.712853",Failed
B10703,Warbler,"55.340540, -92.882766","18.889010, -73.037023",Successful
B10708,Warbler,"50.852862, -76.878407","15.702966, -86.024402",Successful
B10721,Warbler,"57.582755, -125.169471","3.845957, -70.075817",Successful
B10724,Warbler,"46.654058, -70.891326","2.460531, -66.509729",Successful
B10734,Warbler,"49.006664, -80.977536","20.626979, -66.121510",Successful
B10736,Warbler,"47.785105, -96.473222","19.896215, -79.524251",Failed
B10741,Warbler,"59.911977, -121.922019","13.860614, -82.409747",Successful
B10745,Warbler,"59.293105, -116.846069","9.310875, -85.267481",Failed
B10747,Warbler,"59.924594, -111.730713","2.873647, -64.628358",Failed
B10755,Warbler,"53.930121, -78.411151","22.635737, -75.159692",Successful
B10769,Warbler,"56.715271, -85.070656","7.744292, -72.288683",Successful
B10770,Warbler,"57.193734, -113.023043","11.958534, -87.271921",Successful
B10777,Warbler,"58.345718, -86.787736","13.017815, -82.889017",Failed
B10781,Warbler,"44.504625, -78.763229","-2.966432, -59.384238",Successful
B10784,Warbler,"45.538100, -89.801835","17.056690, -72.753945",Failed
B10786,Warbler,"51.565293, -71.472148","16.839890, -94.394913",Successful
B10793,Warbler,"54.505965, -126.288857","9.327834, -89.885560",Failed
B10808,Warbler,"57.378107, -103.116092","16.212917, -92.513524",Failed
B10816,Warbler,"64.293340, -146.235254","10.156326, -90.782608",Failed
B10829,Warbler,"55.881623, -100.626172","3.206325, -62.754440",Successful
B10834,Warbler,"52.894486, -70.005757","14.445090, -94.993412",Failed
B10840,Warbler,"54.457722, -83.009379","12.844082, -83.975151",Successful
B10841,Warbler,"66.791183, -146.619855","-5.590244, -57.305222",Failed
B10843,Warbler,"53.126273, -70.358007","3.711656, -72.666304",Successful
B10860,Warbler,"54.865238, -86.862085","14.214448, -91.209632",Failed
B10865,Warbler,"44.715899, -81.761362","10.014051, -89.976752",Successful
B10870,Warbler,"59.860709, -100.541226","22.564334, -65.391529",Failed
B10875,Warbler,"52.096181, -83.331797","-0.668610, -63.414325",Failed
B10887,Warbler,"44.917212, -99.268316","12.691482, -83.934753",Failed
B10888,Warbler,"55.965863, -93.134329","16.082314, -83.191765",Failed
B10894,Warbler,"45.868463, -79.611673","9.193800, -85.213948",Successful
B10901,Warbler,"53.255076, -99.737655","4.578119, -73.808265",Failed
B10911,Warbler,"54.067931, -89.708613","-5.312025, -65.366194",Failed
B10915,Warbler,"43.056054, -76.704524","2.214290, -74.810575",Successful
B10928,Warbler,"55.753283, -91.563780","12.971563, -92.863405",Failed
B10945,Warbler,"57.975697, -124.731140","3.315022, -60.603272",Successful
B10951,Warbler,"47.220851, -95.263663","17.671829, -76.736382",Successful
B10963,Warbler,"62.174202, -141.177029","13.539195, -85.547944",Failed
B10966,Warbler,"46.710729, -65.717939","-20.756708, -49.785561",Failed
B10974,Warbler,"52.601283, -96.006002","3.175191, -73.375223",Successful
B10983,Warbler,"58.423533, -110.395571","3.997301, -65.784840",Failed
B10984,Warbler,"53.309224, -88.636790","2.335673, -70.996789",Successful
B10989,Warbler,"54.283928, -94.671540","3.561294, -69.929219",Failed
