Bird_ID,Species,Origin,Destination,Migration_Success
B9044,Swallow,"58.095498, -6.438683","-7.550306, 28.531873",Successful
B9047,Swallow,"41.686637, 139.236487","10.117481, 109.245815",Successful
B9071,Swallow,"45.604352, -122.249939","-24.817950, -55.138968",Successful
B9074,Swallow,"53.432874, -117.492268","9.920693, -81.297031",Successful
B9080,Swallow,"55.374067, 6.576216","5.519062, -7.380810",Failed
B9087,Swallow,"46.423469, 115.181429","9.709251, 98.217977",Successful
B9088,Swallow,"52.184084, -111.366650","-18.120483, -63.264223",Successful
B9097,Swallow,"49.441540, -115.331377","-24.673368, -56.139310",Successful
B9106,Swallow,"43.918563, -117.754923","-29.590266, -61.163206",Successful
B9113,Swallow,"51.936761, -82.450842","6.117032, -63.828954",Successful
B9115,Swallow,"43.992824, -99.517294","8.348089, -88.266703",Successful
B9141,Swallow,"42.504768, -82.976034","3.599328, -63.772722",Successful
B9143,Swallow,"56.154813, 53.740750","11.015579, 82.100637",Failed
B9155,Swallow,"42.132346, 134.023582","19.828706, 86.702739",Successful
B9161,Swallow,"54.766687, 120.856123","13.954375, 84.453248",Failed
B9166,Swallow,"51.393367, -113.122998","3.054424, -72.114458",Failed
B9171,Swallow,"50.668645, 136.634558","-4.098814, 25.349348",Successful
B9174,Swallow,"47.661846, 122.070855","8.819522, -4.139402",Successful
B9189,Swallow,"52.817190, 125.361716","14.069681, 86.948780",Successful
B9211,Swallow,"47.121981, 26.094934","14.713947, 103.093978",Failed
B9216,Swallow,"56.890096, 17.689810","9.198054, -2.749917",Successful
B9218,Swallow,"47.918446, 106.074269","7.739523, 107.941923",Successful
B9224,Swallow,"42.714117, -70.584086","-32.037189, -58.987819",Failed
B9234,Swallow,"50.607085, 14.074099","0.213171, -9.076890",Successful
B9240,Swallow,"49.139285, -94.436475","-16.620836, -45.972039",Failed
B9243,Swallow,"48.403572, -101.572882","2.824356, -70.931720",Successful
B9255,Swallow,"51.502058, -76.110386","0.955739, -63.208090",Failed
B9257,Swallow,"52.573756, 105.441606","6.745349, 105.346274",Successful
B9267,Swallow,"56.865665, 53.898623","17.070001, 70.073083",Failed
B9269,Swallow,"45.310302, 43.962982","-2.865733, 30.804447",Successful
B9274,Swallow,"49.721769, 116.274529","14.175852, 101.082226",Failed
B9276,Swallow,"46.180840, 114.135904","15.919203, 76.020061",Successful
B9279,Swallow,"46.454441, -94.267005","-17.933775, -51.293477",Successful
B9281,Swallow,"53.934010, -2.403820","12.293402, 71.381981",Successful
B9293,Swallow,"48.757935, 39.893409","11.218351, 106.732573",Successful
B9296,Swallow,"51.102395, 118.114217","14.664255, 97.342785",Failed
B9298,Swallow,"49.060580, -81.472731","4.932874, -64.185329",Failed
B9299,Swallow,"47.937044, 49.682448","16.749517, 73.688133",Failed
B9307,Swallow,"53.773132, -115.429467","-28.427830, -46.755777",Successful
B9310,Swallow,"42.110370, 100.445117","8.990192, 79.376905",Failed
B9320,Swallow,"44.008240, -106.933521","11.303137, -81.386632",Failed
B9325,Swallow,"53.582370, 42.857935","10.459715, -3.603252",Failed
B9331,Swallow,"43.133218, 139.863048","3.277476, 5.136646",Successful
B9350,Swallow,"47.128943, 115.468276","6.183036, 105.975789",Successful
B9353,Swallow,"50.841297, -78.567582","-18.237095, -56.220850",Successful
B9361,Swallow,"52.418910, -2.517181","0.387192, -5.881373",Failed
B9372,Swallow,"49.320154, 20.304649","9.208464, -8.923845",Successful
B9374,Swallow,"44.396858, -108.462300","-16.923312, -46.334167",Successful
B9375,Swallow,"43.078986, -103.013446","1.922870, -74.764441",Failed
B9381,Swallow,"47.730058, 103.299135","9.906261, 105.713845",Failed
B9394,Swallow,"37.917163, 101.485804","-3.921266, 33.413974",Successful
B9397,Swallow,"45.762048, 58.500735","19.709638, 78.342622",Successful
B9403,Swallow,"58.158812, 24.455691","5.110338, -13.495135",Failed
B9407,Swallow,"53.185362, 36.708307","14.958689, 85.572734",Failed
B9414,Swallow,"48.564023, -73.644060","16.664153, -92.841311",Successful
B9420,Swallow,"52.102107, 35.456207","11.005294, 97.058183",Failed
B9426,Swallow,"51.188835, -6.354866","6.390557, 0.042427",Failed
B9428,Swallow,"48.689042, -89.307759","3.081680, -68.919169",Failed
B9438,Swallow,"53.113655, 15.466698","7.850681, 88.036581",Failed
B9442,Swallow,"51.268470, -85.743974","2.835050, -71.403011",Successful
B9443,Swallow,"42.642220, -72.549338","12.451946, -84.381313",Failed
B9464,Swallow,"51.529684, -112.810458","13.477263, -87.088499",Successful
B9469,Swallow,"44.373268, -121.313042","2.088890, -64.555415",Successful
B9471,Swallow,"55.455493, 2.498320","15.980160, 88.638187",Failed
B9481,Swallow,"51.662090, 13.288860","1.943224, 8.254958",Failed
B9491,Swallow,"42.774155, -78.951940","10.053165, -86.253535",Failed
B9497,Swallow,"51.756260, -9.626917","5.411991, 77.120783",Successful
B9503,Swallow,"59.709348, 22.325099","2.398497, -6.089546",Failed
B9516,Swallow,"42.383751, -87.232953","-25.434067, -64.710579",Failed
B9517,Swallow,"50.294869, 4.934627","11.110025, -14.925137",Failed
B9518,Swallow,"48.054331, 56.128814","5.146569, 2.542396",Failed
B9527,Swallow,"47.510891, -77.500182","0.170881, -60.407917",Failed
B9528,Swallow,"42.623208, 106.053146","-4.798069, 30.737136",Successful
B9543,Swallow,"52.941469, -90.811079","11.231556, -86.793952",Failed
B9544,Swallow,"49.552237, 8.507695","8.456593, 97.281908",Failed
B9552,Swallow,"55.512042, 50.369036","2.404997, -10.902350",Failed
B9557,Swallow,"53.746349, 133.555438","13.714774, 95.356227",Failed
B9569,Swallow,"46.579279, -84.623771","9.489183, -85.073909",Successful
B9575,Swallow,"50.257032, 17.986417","11.823994, 5.958463",Failed
B9578,Swallow,"59.917630, 38.119505","9.740996, 72.729563",Successful
B9583,Swallow,"49.876239, -92.844499","-29.810600, -55.918676",Failed
B9586,Swallow,"54.155001, 12.850610","4.796680, 6.159692",Successful
B9587,Swallow,"47.710095, -72.264775","3.136635, -61.115237",Successful
B9589,Swallow,"51.822612, -117.824412","4.155774, -64.943310",Failed
B9591,Swallow,"35.543871, 101.690409","15.097690, 76.972496",Successful
B9594,Swallow,"54.422461, 54.371236","18.535429, 79.271933",Successful
B9596,Swallow,"54.725092, 138.591689","5.641955, 104.134563",Successful
B9597,Swallow,"44.607821, -84.635118","6.904899, -71.811622",Failed
B9610,Swallow,"56.529231, 21.978960","3.412714, 3.793880",Successful
B9617,Swallow,"45.796169, -75.434819","-15.826651, -58.105376",Successful
B9618,Swallow,"46.568155, -81.173346","1.590586, -65.351301",Successful
B9620,Swallow,"56.222476, 2.997633","4.041073, -2.480553",Successful
B9630,Swallow,"47.427777, 9.837524","7.454327, 101.243714",Failed
B9642,Swallow,"50.596819, -96.990784","7.359684, -65.233645",Successful
B9647,Swallow,"46.904406, 29.498199","1.973876, -6.367927",Failed
B9652,Swallow,"56.260825, 17.158598","11.293412, 100.870617",Failed
B9655,Swallow,"44.022933, -71.289678","-18.380401, -48.436714",Failed
B9657,Swallow,"42.716104, -100.452222","6.344387, -67.568989",Failed
B9659,Swallow,"43.431936, -87.948803","14.583342, -93.496432",Failed
B9663,Swallow,"40.753150, 107.096692","9.578610, 101.144564",Failed
B9678,Swallow,"58.568470, -4.276995","5.471683, 7.239437",Successful
B9679,Swallow,"56.729163, 17.677058","1.338203, -9.525372",Failed
B9680,Swallow,"53.254682, 16.971210","3.398560, -4.614323",Failed
B9690,Swallow,"52.472801, -86.682415","-19.746229, -45.763850",Successful
B9697,Swallow,"51.009974, -119.123894","-18.638570, -45.971371",Successful
B9699,Swallow,"45.626547, 103.161922","6.403196, 95.334046",Successful
B9713,Swallow,"47.633145, -115.925053","-34.668995, -46.185182",Failed
B9717,Swallow,"59.836807, 28.302619","1.342750, 7.062576",Failed
B9729,Swallow,"52.694580, -113.682513","13.801155, -84.737244",Successful
B9734,Swallow,"45.189508, 127.197858","-13.545805, 35.626948",Failed
B9784,Swallow,"58.582658, 53.561201","13.744027, 72.621431",Failed
B9789,Swallow,"51.803078, 12.508817","8.446642, 105.449341",Failed
B9793,Swallow,"50.577218, 31.821557","3.826387, -1.426121",Successful
B9810,Swallow,"43.534097, -116.844574","-15.661547, -52.652586",Failed
B9813,Swallow,"52.758539, -8.503354","2.110734, 34.430347",Successful
B9814,Swallow,"52.875862, -91.214353","-25.024659, -63.027599",Failed
B9819,Swallow,"46.841710, 64.735116","11.088375, 5.363102",Successful
B9829,Swallow,"53.372821, -112.419461","6.600373, -67.020273",Successful
B9836,Swallow,"46.775294, -122.159941","5.083899, -68.785941",Failed
B9844,Swallow,"43.230375, -87.523855","0.755825, -70.706545",Successful
B9847,Swallow,"50.701317, -71.164924","14.712530, -80.118874",Successful
B9875,Swallow,"43.488257, 139.675746","-2.826653, 36.328000",Successful
B9876,Swallow,"51.241269, 7.386575","4.848794, 7.867182",Successful
B9890,Swallow,"52.502150, -112.812005","-16.625195, -58.322390",Failed
B9899,Swallow,"44.768596, -87.297668","-34.333847, -52.025060",Failed
B9902,Swallow,"49.349241, 15.433448","3.125069, -6.125125",Successful
B9906,Swallow,"49.886243, -7.744642","0.393079, -3.488551",Successful
B9913,Swallow,"46.578615, 42.377271","16.726985, 79.093520",Successful
B9918,Swallow,"42.986597, -119.586140","1.882205, -65.910271",Successful
B9922,Swallow,"49.761889, -124.565081","-20.488495, -60.455659",Failed
B9929,Swallow,"37.548058, 122.207813","5.521734, 99.835998",Successful
B9934,Swallow,"52.779446, -100.344654","0.861641, -70.795252",Failed
B9953,Swallow,"51.103490, 60.028111","-11.240188, 39.846017",Successful
B9959,Swallow,"54.418160, -116.092180","2.220757, -64.888201",Successful
B9962,Swallow,"58.272969, 66.448001","8.077497, -4.832955",Failed
B9974,Swallow,"58.001383, 25.686436","4.407072, -11.989496",Successful
B9978,Swallow,"45.929256, -90.203597","0.767410, -73.331430",Successful
B9980,Swallow,"47.071858, 3.946519","9.049324, 4.499973",Failed
B10014,Swallow,"48.587268, 61.018696","7.718607, 107.598577",Failed
B10023,Swallow,"47.249873, -119.944738","-22.809377, -49.885507",Failed
B10038,Swallow,"58.088223, 57.400920","8.762961, 77.084678",Successful
B10050,Swallow,"51.612322, 49.880384","3.463703, 7.287294",Failed
B10063,Swallow,"55.231326, 3.545662","7.809064, -6.497258",Successful
B10068,Swallow,"54.378018, -103.614338","7.709883, -73.220542",Successful
B10070,Swallow,"46.216665, 139.241571","7.432904, 97.604281",Failed
B10093,Swallow,"55.771649, 12.974673","0.602627, -7.278400",Successful
B10095,Swallow,"45.257626, 10.322061","8.065624, 6.112829",Successful
B10100,Swallow,"50.076892, -88.617280","-15.037177, -49.531071",Failed
B10116,Swallow,"51.142479, -78.917322","12.012500, -84.920465",Failed
B10123,Swallow,"56.138092, 26.620974","-12.859986, 35.766936",Failed
B10131,Swallow,"44.498706, 124.839906","9.173120, 101.378199",Failed
B10134,Swallow,"59.024778, 40.991419","-4.182070, 29.342504",Successful
B10138,Swallow,"35.882470, 136.128210","1.429286, 25.466625",Failed
B10150,Swallow,"49.080684, -88.288611","15.844643, -81.851117",Failed
B10153,Swallow,"46.361155, -0.647404","7.494435, 108.395868",Successful
B10162,Swallow,"53.083948, 25.109652","8.290076, -3.148375",Failed
B10168,Swallow,"42.719319, -78.316987","-17.211831, -48.110316",Successful
B10170,Swallow,"51.182425, 55.633143","5.978551, 74.962022",Successful
B10175,Swallow,"50.782330, 35.970220","11.743778, 88.019308",Failed
B10186,Swallow,"58.270449, 65.169766","-10.036617, 35.683497",Failed
B10189,Swallow,"57.013864, 7.823233","12.615941, 83.563324",Successful
B10201,Swallow,"54.934427, 10.722867","-7.376555, 31.883728",Failed
B10204,Swallow,"58.455394, 6.234637","10.139983, 7.407156",Failed
B10208,Swallow,"48.389535, 109.287290","3.726304, 38.884617",Failed
B10227,Swallow,"50.937387, -6.930839","-13.186255, 35.899207",Failed
B10245,Swallow,"50.969522, 7.297917","6.606902, 98.855066",Successful
B10256,Swallow,"49.120658, -119.337224","-18.417849, -63.035096",Successful
B10268,Swallow,"47.694156, -89.704408","-21.129578, -52.878318",Successful
B10270,Swallow,"54.340342, -84.789194","-34.617147, -46.381434",Successful
B10276,Swallow,"43.318064, -82.112757","6.035806, -72.552194",Failed
B10277,Swallow,"48.495053, 66.222425","8.326392, -11.651876",Successful
B10278,Swallow,"47.235964, -106.681377","-27.011487, -53.300304",Successful
B10281,Swallow,"54.456556, -114.170490","15.574118, -89.817775",Successful
B10292,Swallow,"45.067318, -0.912610","2.964700, 29.157157",Successful
B10295,Swallow,"44.791827, -122.577275","12.222847, -84.625158",Successful
B10299,Swallow,"45.451810, -5.196972","7.593643, 3.526004",Failed
B10306,Swallow,"54.176434, -114.945981","1.564362, -72.534699",Successful
B10307,Swallow,"51.577071, -86.323397","-31.188873, -45.793905",Successful
B10320,Swallow,"48.511628, -95.121133","12.347990, -83.227441",Successful
B10327,Swallow,"45.243129, -91.391435","9.814732, -83.742062",Failed
B10330,Swallow,"48.260813, -81.422964","4.915904, -64.308497",Failed
B10331,Swallow,"50.516946, -103.875295","-25.003205, -48.077022",Successful
B10337,Swallow,"45.141233, -82.363871","15.318526, -81.022156",Successful
B10339,Swallow,"51.277385, -83.864089","15.937781, -83.132393",Failed
B10357,Swallow,"46.310231, -96.355230","7.642726, -62.461046",Successful
B10359,Swallow,"37.272565, 108.231435","12.258839, 86.193730",Successful
B10360,Swallow,"46.926199, 6.378790","10.020000, -10.394890",Failed
B10372,Swallow,"49.792932, -108.492874","0.349316, -70.075242",Successful
B10373,Swallow,"54.440584, 66.248490","-8.403777, 28.182049",Successful
B10381,Swallow,"50.550692, -92.489204","-15.408459, -52.131844",Successful
B10389,Swallow,"48.952459, 22.806292","2.215989, -12.087675",Successful
B10395,Swallow,"42.105806, -72.905624","13.339446, -83.127879",Failed
B10401,Swallow,"45.846395, -91.687284","0.536627, -74.592121",Failed
B10408,Swallow,"46.496792, 28.698766","11.283059, -5.861097",Successful
B10412,Swallow,"47.694494, -112.935328","4.171269, -72.888738",Failed
B10417,Swallow,"53.870681, 24.063353","7.480141, 107.526443",Failed
B10418,Swallow,"50.207964, -5.699846","6.192831, 2.404662",Failed
B10421,Swallow,"59.862749, 54.007868","7.869659, -0.193087",Failed
B10433,Swallow,"49.317503, 3.277321","3.556339, 26.064487",Failed
B10435,Swallow,"45.188990, 5.551971","4.892903, -2.125481",Successful
B10437,Swallow,"52.805381, 9.580123","0.740630, 2.405720",Successful
B10453,Swallow,"52.869537, -92.492150","-15.586381, -54.366707",Failed
B10468,Swallow,"44.100508, -76.156048","4.162759, -60.143103",Successful
B10470,Swallow,"56.072009, 10.284529","-0.042265, 38.505122",Failed
B10483,Swallow,"53.025983, -118.674165","4.915083, -61.722836",Successful
B10498,Swallow,"48.553528, -118.722385","-26.104015, -49.140136",Failed
B10499,Swallow,"47.542614, 26.474037","4.608807, 35.580204",Successful
B10501,Swallow,"52.485776, -78.874740","1.357255, -62.099585",Failed
B10520,Swallow,"56.327581, 12.321885","6.935648, 83.397694",Failed
B10524,Swallow,"44.404278, 133.845232","13.850893, 103.980847",Failed
B10558,Swallow,"53.688356, 36.190880","14.033182, 103.247168",Successful
B10565,Swallow,"56.069656, 51.548412","9.598589, 103.459930",Failed
B10571,Swallow,"48.741147, -72.478647","6.395658, -70.181384",Successful
B10582,Swallow,"49.270191, -105.625993","-25.250973, -54.461698",Failed
B10588,Swallow,"46.693367, 6.877459","7.547095, 7.920491",Successful
B10596,Swallow,"51.609797, -87.548603","4.095637, -65.712686",Failed
B10598,Swallow,"47.472710, -89.794950","-26.746230, -49.345996",Failed
B10600,Swallow,"56.834788, 39.670504","1.229471, -13.799237",Failed
B10601,Swallow,"49.269756, -82.396266","-25.580837, -50.344778",Successful
B10603,Swallow,"41.273264, 101.084078","14.674255, 98.939885",Failed
B10626,Swallow,"46.153056, -72.286639","-25.488801, -62.166713",Failed
B10627,Swallow,"43.092829, -89.853720","2.294937, -67.647028",Successful
B10633,Swallow,"47.436819, -117.548867","13.501156, -80.057325",Failed
B10634,Swallow,"47.183565, -95.864950","12.026092, -88.847361",Failed
B10657,Swallow,"54.333970, 27.606164","11.439967, 104.259646",Failed
B10660,Swallow,"35.775185, 139.021064","-10.266604, 33.851689",Failed
B10663,Swallow,"52.805298, -70.098648","8.517250, -88.577946",Failed
B10667,Swallow,"52.442894, 8.982520","2.524237, -10.277403",Failed
B10680,Swallow,"50.317053, 61.422981","10.743760, 98.597721",Successful
B10683,Swallow,"53.137202, -87.487904","-31.687294, -56.276756",Successful
B10686,Swallow,"52.044769, -106.610055","5.914974, -74.471196",Successful
B10688,Swallow,"51.740105, -87.442629","1.882977, -66.618799",Successful
B10709,Swallow,"52.577238, -116.527239","-23.882087, -64.540384",Failed
B10718,Swallow,"35.203579, 133.586579","12.572722, 78.830931",Failed
B10749,Swallow,"55.054249, 44.945892","-7.738240, 37.766510",Successful
B10762,Swallow,"45.581236, -110.842973","-16.835152, -52.242196",Failed
B10767,Swallow,"46.902369, -82.843382","9.211910, -80.176924",Successful
B10780,Swallow,"59.260580, 62.851143","-6.467130, 25.217956",Successful
B10787,Swallow,"44.414767, -103.305147","5.398185, -62.704491",Successful
B10788,Swallow,"47.161197, -7.419097","4.663958, 26.984250",Successful
B10802,Swallow,"40.527075, 128.035016","6.352123, 106.296759",Failed
B10815,Swallow,"52.800539, -114.381353","0.304944, -61.314741",Failed
B10818,Swallow,"54.746969, 134.838348","8.005938, 80.198911",Successful
B10836,Swallow,"45.053579, 26.042295","11.614376, 107.885525",Failed
B10856,Swallow,"50.759605, 6.237014","7.030537, 9.704962",Failed
B10858,Swallow,"46.327084, -116.580729","5.856326, -73.210196",Successful
B10872,Swallow,"48.716175, 51.247749","16.063492, 81.480444",Failed
B10874,Swallow,"40.017995, 108.477646","14.291801, 98.458493",Successful
B10889,Swallow,"58.087270, 27.987074","7.859490, -14.680613",Successful
B10897,Swallow,"47.395982, 37.117123","7.155092, 86.741550",Successful
B10898,Swallow,"53.427720, -84.906201","3.220292, -68.761884",Failed
B10899,Swallow,"51.051594, 68.219696","9.093001, -3.662803",Failed
B10900,Swallow,"43.698540, 136.737704","6.378904, 78.084264",Successful
B10907,Swallow,"57.235794, 30.917502","11.219254, -8.612247",Failed
B10918,Swallow,"53.105383, 109.406346","4.375612, -3.299401",Failed
B10923,Swallow,"48.253487, 112.602171","19.012002, 89.675489",Failed
B10924,Swallow,"46.948950, 107.202341","8.464923, 100.096277",Successful
B10927,Swallow,"53.215374, 122.481021","9.614400, 106.876509",Successful
B10932,Swallow,"48.452820, 24.870656","8.725546, 106.927196",Successful
B10953,Swallow,"53.441348, 66.530745","-5.673204, 39.526164",Failed
B10954,Swallow,"49.824868, 10.890806","3.099456, 3.709924",Failed
B10955,Swallow,"51.044329, -121.564960","2.203236, -65.884774",Failed
B10957,Swallow,"47.373306, -81.903135","11.523678, -89.089534",Failed
B10962,Swallow,"46.790249, -76.571493","7.038417, -74.922261",Failed
B10973,Swallow,"42.321330, -118.421368","-23.385362, -53.756692",Successful
B10980,Swallow,"50.900238, 22.382816","8.467244, -2.624316",Failed
B10985,Swallow,"58.836903, 55.014096","10.290260, 75.489906",Successful
B10988,Swallow,"52.507809, -99.078763","-33.632181, -60.192380",Successful
