Bird_ID,Species,Origin,Destination,Migration_Success
B9444,Crane,"60.379780, -143.308435","25.088521, -101.946323",Failed
B9459,Crane,"47.316383, -88.821957","29.976440, -84.659453",Failed
B9477,Crane,"44.681958, -93.366098","27.108323, -83.132020",Successful
B9489,Crane,"43.267493, -90.748717","31.373625, -95.465118",Failed
B9496,Crane,"62.411600, -140.392963","27.198966, -80.173670",Failed
B9510,Crane,"53.380212, -110.380154","29.118936, -104.818085",Successful
B9512,Crane,"55.004019, -111.427789","34.853637, -96.156484",Successful
B9521,Crane,"48.861702, -95.478342","29.901820, -82.171805",Successful
B9525,Crane,"44.704502, -94.302681","31.927412, -104.336887",Failed
B9546,Crane,"61.878724, -143.707615","31.339368, -98.008442",Failed
B9550,Crane,"63.028320, -150.738698","29.940868, -98.846427",Successful
B9555,Crane,"45.009331, -99.474836","32.702135, -96.865118",Successful
B9559,Crane,"65.559109, -154.193652","31.472689, -100.532651",Failed
B9576,Crane,"55.808627, -93.645722","24.334867, -101.741865",Successful
B9580,Crane,"59.750391, -112.634553","26.976055, -84.162985",Successful
B9602,Crane,"56.367975, -109.715947","31.709453, -84.688656",Successful
B9625,Crane,"47.990970, -95.929926","29.822390, -81.575597",Failed
B9628,Crane,"60.846057, -147.370673","30.261797, -95.064358",Successful
B9633,Crane,"46.033412, -92.765712","25.050654, -102.136930",Successful
B9638,Crane,"58.769924, -101.743485","28.364683, -95.148565",Successful
B9650,Crane,"53.938626, -108.652240","29.954143, -84.847231",Failed
B9654,Crane,"51.404284, -101.307218","32.576542, -101.709546",Successful
B9661,Crane,"63.595431, -149.091056","31.126346, -101.065142",Successful
B9662,Crane,"63.686982, -143.999677","29.910169, -103.497470",Failed
B9666,Crane,"62.533866, -107.415050","31.007487, -97.309666",Successful
B9692,Crane,"50.402029, -109.609913","28.522974, -96.564812",Successful
B9703,Crane,"55.259594, -101.256905","27.849457, -98.577185",Failed
B9708,Crane,"54.224135, -111.278890","33.335990, -100.246038",Failed
B9740,Crane,"63.416825, -105.653944","24.057618, -102.058816",Failed
B9742,Crane,"47.470134, -92.683965","30.980119, -80.170418",Successful
B9748,Crane,"64.048440, -151.745165","28.745132, -100.317510",Failed
B9760,Crane,"55.963682, -94.964193","30.193255, -103.183197",Failed
B9764,Crane,"69.161484, -146.771603","22.053778, -103.957146",Failed
B9766,Crane,"56.733710, -104.737595","32.294020, -96.197028",Successful
B9769,Crane,"54.131347, -101.476457","27.345387, -103.194453",Successful
B9771,Crane,"43.271632, -91.138912","29.217183, -103.598063",Failed
B9774,Crane,"47.252221, -98.618601","31.956730, -82.443201",Successful
B9776,Crane,"54.109668, -101.814392","32.302228, -101.034948",Successful
B9778,Crane,"65.880171, -147.816715","31.465571, -101.246502",Successful
B9786,Crane,"48.627161, -89.885049","26.508563, -82.019328",Failed
B9794,Crane,"56.416418, -100.127263","24.803754, -100.984761",Successful
B9798,Crane,"64.372429, -145.356099","27.528249, -80.093586",Failed
B9815,Crane,"62.897467, -107.993858","28.466459, -104.189629",Failed
B9818,Crane,"57.098711, -97.457114","29.487583, -80.628765",Successful
B9833,Crane,"56.231198, -103.699953","22.024950, -102.708204",Failed
B9841,Crane,"68.473011, -150.328451","29.757970, -99.466813",Failed
B9842,Crane,"67.933721, -158.214948","26.242878, -80.153689",Successful
B9850,Crane,"47.691310, -92.980709","26.181401, -82.539025",Failed
B9891,Crane,"44.396005, -85.267380","32.894854, -95.203923",Failed
B9894,Crane,"48.677689, -96.964799","27.735978, -80.190700",Failed
B9903,Crane,"61.559345, -150.751512","30.273096, -99.314593",Failed
B9910,Crane,"45.878900, -85.415575","34.472487, -105.824762",Successful
B9919,Crane,"58.776893, -105.476581","28.021299, -96.500333",Successful
B9938,Crane,"58.877757, -109.410932","26.959334, -103.813423",Successful
B9939,Crane,"46.949064, -87.585554","34.748599, -98.381686",Successful
B9954,Crane,"57.285246, -109.545270","26.051956, -81.847293",Failed
B9965,Crane,"68.864470, -148.127804","31.925654, -81.291485",Successful
B9969,Crane,"55.129478, -118.985935","26.404350, -80.924356",Successful
B9972,Crane,"60.452495, -106.685023","31.518026, -104.384197",Failed
B9986,Crane,"47.847625, -88.888225","28.795803, -83.327008",Successful
B9988,Crane,"63.301599, -149.713763","24.123493, -97.204917",Failed
B9990,Crane,"63.281768, -157.689708","28.387554, -100.761810",Successful
B9996,Crane,"68.847308, -158.890678","28.222624, -100.092635",Successful
B10019,Crane,"52.035403, -103.967839","34.425799, -104.723691",Failed
B10032,Crane,"56.122619, -100.906493","32.922664, -96.916980",Successful
B10040,Crane,"51.754257, -112.856789","22.386054, -100.685857",Failed
B10051,Crane,"51.688284, -101.140170","25.202079, -97.228560",Successful
B10055,Crane,"61.337791, -101.036837","33.334434, -97.198704",Successful
B10077,Crane,"56.000814, -99.142904","31.888821, -97.319829",Failed
B10088,Crane,"52.597909, -110.269238","31.948156, -81.603642",Failed
B10097,Crane,"54.445428, -107.589777","24.759299, -99.985955",Failed
B10099,Crane,"58.629725, -117.013484","32.975499, -100.868441",Failed
B10106,Crane,"58.267527, -114.293473","29.560597, -95.939908",Successful
B10108,Crane,"58.015251, -111.973802","31.800332, -84.826946",Failed
B10122,Crane,"61.207048, -152.348679","24.828898, -96.212890",Successful
B10127,Crane,"60.571281, -100.600886","26.129977, -104.498198",Failed
B10128,Crane,"44.763726, -91.373982","27.816486, -84.355936",Failed
B10154,Crane,"63.816927, -98.418981","26.984391, -81.670782",Successful
B10155,Crane,"58.977589, -104.059974","28.517646, -95.321391",Successful
B10156,Crane,"51.909352, -108.397154","26.498020, -97.069765",Failed
B10169,Crane,"56.913776, -90.767908","32.009021, -99.046572",Failed
B10182,Crane,"61.315252, -150.848989","22.145654, -95.810421",Failed
B10183,Crane,"67.719681, -149.430944","34.013194, -101.147268",Successful
B10193,Crane,"60.223545, -116.742750","28.059211, -82.752308",Failed
B10199,Crane,"59.805454, -98.116635","32.334899, -100.870688",Failed
B10231,Crane,"59.550588, -112.283923","26.979790, -104.527551",Successful
B10241,Crane,"54.886502, -112.465033","24.805383, -96.781599",Failed
B10249,Crane,"68.213561, -158.302936","26.357293, -103.048374",Successful
B10264,Crane,"43.887591, -91.247672","27.873877, -83.110178",Failed
B10266,Crane,"58.062627, -114.299058","30.413151, -80.060892",Failed
B10287,Crane,"56.563840, -96.662933","31.443707, -80.906567",Successful
B10289,Crane,"58.690876, -94.827790","28.018590, -83.851879",Successful
B10298,Crane,"53.378106, -101.990381","30.956176, -81.812169",Successful
B10310,Crane,"61.508184, -155.948002","25.259041, -95.514901",Successful
B10329,Crane,"65.144304, -141.194093","28.472694, -83.062491",Successful
B10333,Crane,"65.828462, -158.541426","30.542538, -100.142658",Failed
B10336,Crane,"65.505529, -152.980361","24.634282, -97.137192",Successful
B10338,Crane,"65.911042, -148.334464","34.468894, -96.157563",Successful
B10354,Crane,"68.366934, -149.818622","31.534773, -104.821084",Successful
B10363,Crane,"69.560223, -156.603895","29.227796, -102.152612",Failed
B10364,Crane,"51.654974, -101.621805","31.869984, -102.997899",Failed
B10370,Crane,"67.862344, -155.926327","27.948838, -96.483016",Failed
B10374,Crane,"47.836564, -96.483534","29.697180, -80.737432",Failed
B10380,Crane,"44.074726, -93.367469","29.695522, -100.699734",Successful
B10387,Crane,"58.551213, -115.155340","23.270424, -100.202027",Successful
B10403,Crane,"68.712535, -142.886924","30.537214, -104.115599",Failed
B10409,Crane,"64.494630, -113.234575","32.650764, -100.051778",Successful
B10414,Crane,"65.805726, -141.850441","23.659317, -97.658906",Successful
B10415,Crane,"57.800482, -111.431206","30.165006, -97.655829",Successful
B10426,Crane,"68.913935, -157.013001","26.793379, -95.618400",Failed
B10428,Crane,"64.525182, -100.214139","22.547883, -101.151101",Successful
B10429,Crane,"63.685820, -147.569083","26.391211, -103.939602",Failed
B10440,Crane,"61.299218, -152.042434","33.791311, -102.818196",Successful
B10441,Crane,"43.898860, -92.921823","30.010437, -95.894260",Successful
B10448,Crane,"48.526848, -88.525450","27.800816, -80.872376",Successful
B10451,Crane,"59.532943, -100.387973","25.412554, -99.424778",Successful
B10466,Crane,"47.090322, -94.247311","28.493058, -82.830908",Successful
B10469,Crane,"54.294202, -114.938115","28.511135, -95.598450",Failed
B10473,Crane,"64.837560, -108.818818","34.773942, -102.341329",Successful
B10474,Crane,"44.109331, -86.397470","29.980822, -81.694918",Successful
B10487,Crane,"43.458398, -97.725898","30.672389, -83.408110",Successful
B10526,Crane,"47.883089, -88.736670","34.010103, -103.513308",Failed
B10528,Crane,"55.866706, -108.884572","23.163057, -103.336999",Successful
B10538,Crane,"59.763668, -113.443998","26.011035, -97.229000",Failed
B10548,Crane,"64.458058, -152.005210","27.009018, -82.111209",Successful
B10549,Crane,"63.750848, -113.839678","23.484635, -99.003794",Failed
B10553,Crane,"43.378884, -95.353762","27.416861, -84.566165",Failed
B10554,Crane,"63.734309, -152.290556","24.426274, -104.586581",Failed
B10568,Crane,"61.301153, -101.365900","31.709675, -82.907307",Failed
B10572,Crane,"59.941863, -111.573972","30.859762, -102.385203",Successful
B10574,Crane,"64.502917, -93.007808","31.643148, -98.749807",Failed
B10578,Crane,"47.808996, -90.024885","27.518731, -98.820544",Failed
B10579,Crane,"60.954780, -118.323095","26.964197, -84.418178",Successful
B10580,Crane,"62.435990, -157.665478","28.782123, -81.211411",Successful
B10585,Crane,"46.517595, -92.741848","28.282153, -82.669591",Successful
B10594,Crane,"43.867588, -96.877182","28.048178, -81.221975",Failed
B10599,Crane,"43.869543, -96.226674","30.390234, -84.882064",Failed
B10609,Crane,"64.865120, -152.124537","33.706674, -100.378875",Failed
B10610,Crane,"63.597684, -141.235827","22.923610, -101.963453",Successful
B10614,Crane,"58.549144, -108.595500","23.473703, -97.231205",Failed
B10616,Crane,"43.069679, -85.853368","28.619816, -99.628865",Successful
B10617,Crane,"53.624664, -107.571833","29.066930, -81.769187",Successful
B10637,Crane,"57.856310, -110.986129","26.224511, -80.458347",Successful
B10638,Crane,"57.572685, -115.183712","28.829736, -105.937866",Successful
B10641,Crane,"52.060681, -103.179804","26.211042, -96.040816",Successful
B10649,Crane,"43.908931, -87.001995","29.362028, -84.954572",Failed
B10651,Crane,"62.545090, -144.627774","24.420679, -103.557752",Failed
B10669,Crane,"54.462639, -108.770231","24.450492, -97.695339",Successful
B10673,Crane,"61.493413, -147.931029","25.086733, -97.500171",Failed
B10700,Crane,"59.649316, -114.880036","32.197840, -103.049923",Failed
B10705,Crane,"63.178050, -157.123912","25.137616, -100.426758",Successful
B10712,Crane,"50.348086, -105.524055","34.264170, -95.413856",Failed
B10719,Crane,"62.650099, -118.356265","23.500994, -104.001219",Successful
B10728,Crane,"47.151760, -89.430690","31.402511, -103.817331",Successful
B10732,Crane,"50.632107, -108.518717","33.372507, -100.784903",Successful
B10738,Crane,"67.203302, -142.481245","22.487998, -102.653041",Successful
B10748,Crane,"47.916573, -87.033991","26.515626, -82.544736",Successful
B10754,Crane,"66.469795, -145.248458","27.822118, -104.872177",Successful
B10758,Crane,"63.446701, -119.887618","27.287447, -82.201311",Failed
B10761,Crane,"48.504002, -90.317476","28.386317, -83.493531",Successful
B10765,Crane,"59.148131, -102.909975","24.368481, -95.401962",Failed
B10766,Crane,"60.287467, -100.483737","29.994161, -100.069838",Failed
B10774,Crane,"67.862728, -143.691714","33.080927, -100.318325",Successful
B10776,Crane,"64.668676, -95.294747","30.098095, -100.223611",Failed
B10779,Crane,"53.748880, -108.762333","29.441128, -101.927609",Failed
B10782,Crane,"50.792716, -101.623625","34.886882, -95.830860",Successful
B10783,Crane,"57.079718, -113.294112","27.254627, -82.917771",Failed
B10789,Crane,"58.592114, -102.863303","30.598147, -81.211094",Successful
B10792,Crane,"64.933173, -159.620559","30.281465, -103.128798",Failed
B10794,Crane,"47.355833, -88.038819","26.292199, -81.897107",Failed
B10819,Crane,"59.000377, -109.871389","22.749715, -97.400372",Failed
B10835,Crane,"63.061726, -91.348512","31.072304, -100.556777",Failed
B10838,Crane,"63.259716, -111.247986","31.992113, -95.177318",Failed
B10844,Crane,"61.418923, -103.282887","30.850483, -104.782585",Failed
B10848,Crane,"59.076434, -118.308165","23.294303, -98.887221",Failed
B10853,Crane,"59.836466, -117.990782","31.814445, -81.572365",Successful
B10857,Crane,"69.558319, -143.030575","30.049168, -103.762679",Successful
B10863,Crane,"59.699398, -105.633280","25.413642, -99.065814",Successful
B10902,Crane,"61.124234, -153.255643","30.387426, -81.449728",Successful
B10906,Crane,"63.119479, -112.078254","33.181139, -104.654242",Failed
B10908,Crane,"67.905332, -148.015398","32.480116, -101.197309",Failed
B10919,Crane,"51.893822, -102.442391","33.072805, -102.816795",Successful
B10926,Crane,"64.843882, -90.211461","29.159861, -96.511602",Successful
B10935,Crane,"64.454614, -155.235014","34.970893, -95.789081",Failed
B10956,Crane,"62.298904, -155.171321","23.244589, -102.959218",Successful
B10964,Crane,"47.954061, -95.454129","31.516411, -81.648568",Successful
B10967,Crane,"53.694648, -108.140473","33.088221, -99.478235",Failed
B10976,Crane,"54.203685, -112.230697","26.453142, -96.123909",Failed
B10979,Crane,"68.510606, -146.159636","32.061007, -104.765794",Successful
B10981,Crane,"43.264730, -95.182076","29.139201, -81.553716",Successful
B10987,Crane,"48.280387, -98.155477","34.011879, -96.997041",Successful
B10991,Crane,"62.992580, -92.612985","23.413479, -101.919226",Successful
B10993,Crane,"63.440869, -146.025431","32.323136, -100.518825",Failed
B10995,Crane,"56.833405, -90.890681","29.051732, -82.249865",Successful
B10998,Crane,"48.171863, -86.962970","27.824985, -81.550624",Successful
