Bird_ID,Species,Origin,Destination,Migration_Success
B9601,Goose,"70.824214, -158.235098","29.480258, -92.807241",Failed
B9605,Goose,"60.715036, -160.632572","32.640458, -94.165317",Failed
B9608,Goose,"60.577382, -141.436465","32.062509, -94.491136",Successful
B9611,Goose,"68.666701, -163.569649","40.361723, -119.214324",Failed
B9612,Goose,"60.080524, -155.280471","31.697702, -93.587828",Successful
B9616,Goose,"61.961117, -146.712572","41.274013, -122.234688",Failed
B9624,Goose,"68.051108, -100.549052","28.789087, -92.895708",Successful
B9639,Goose,"63.779476, -162.279029","33.994380, -94.179106",Successful
B9641,Goose,"61.501863, -147.652090","32.664464, -99.402161",Successful
B9643,Goose,"71.507895, -118.596053","28.981677, -89.660125",Failed
B9644,Goose,"64.672358, -154.714311","31.679602, -94.341217",Failed
B9648,Goose,"67.476134, -96.955782","30.251293, -89.630656",Failed
B9651,Goose,"70.438408, -143.568188","36.669310, -119.709786",Successful
B9653,Goose,"68.451372, -149.632317","44.429997, -121.852132",Successful
B9665,Goose,"63.789007, -157.798139","30.747216, -96.113843",Successful
B9681,Goose,"68.115048, -113.330225","40.696198, -123.761427",Failed
B9683,Goose,"60.548956, -162.375438","35.076365, -118.073419",Successful
B9693,Goose,"62.841801, -158.025296","42.898121, -119.547506",Successful
B9694,Goose,"69.971363, -110.656232","41.829325, -123.906018",Failed
B9698,Goose,"70.394599, -142.171853","44.837731, -123.811976",Failed
B9707,Goose,"70.276012, -111.503432","30.278075, -91.264106",Successful
B9709,Goose,"70.282119, -150.013176","43.582054, -121.615954",Successful
B9715,Goose,"64.816803, -144.871315","32.160760, -93.315218",Successful
B9721,Goose,"66.398110, -112.947431","28.583730, -91.345015",Failed
B9723,Goose,"74.913891, -109.396433","32.066038, -92.653564",Successful
B9727,Goose,"66.924742, -163.872998","37.216003, -99.252227",Failed
B9728,Goose,"62.039339, -156.585551","31.525659, -93.944152",Failed
B9737,Goose,"67.854294, -103.768235","41.664421, -122.355775",Failed
B9745,Goose,"66.980846, -143.136083","30.278086, -91.444227",Failed
B9749,Goose,"67.739504, -101.348770","29.130186, -93.007335",Successful
B9757,Goose,"71.753453, -107.826746","41.776754, -122.060666",Successful
B9779,Goose,"64.879179, -147.823670","41.590118, -120.495854",Failed
B9790,Goose,"66.178223, -101.737240","34.350766, -98.592435",Successful
B9796,Goose,"73.626403, -113.645185","37.680424, -96.993840",Successful
B9803,Goose,"70.412065, -141.266016","34.043671, -97.880960",Failed
B9809,Goose,"62.517460, -146.178489","32.546438, -98.607003",Successful
B9811,Goose,"72.225771, -114.950358","33.239355, -98.791780",Failed
B9812,Goose,"70.805378, -102.416295","35.849970, -123.136388",Successful
B9823,Goose,"64.465186, -149.863087","31.886165, -89.887230",Successful
B9825,Goose,"66.357580, -102.117401","31.046421, -93.092969",Successful
B9826,Goose,"68.211930, -115.926374","43.386727, -123.159173",Successful
B9831,Goose,"65.617909, -108.177280","44.181395, -120.626103",Successful
B9834,Goose,"73.705958, -113.138615","36.485934, -97.110666",Failed
B9837,Goose,"61.647034, -142.260780","32.958909, -94.181775",Failed
B9838,Goose,"68.356140, -104.746929","28.605102, -88.239245",Failed
B9848,Goose,"62.449502, -147.852070","43.001161, -118.457353",Failed
B9849,Goose,"70.694405, -118.744058","33.414138, -98.226305",Successful
B9854,Goose,"67.812902, -157.607352","38.556061, -122.319464",Failed
B9859,Goose,"68.392432, -99.877359","32.474946, -97.320149",Successful
B9864,Goose,"72.974122, -112.588247","32.072399, -91.535668",Successful
B9869,Goose,"70.486482, -147.189870","33.555020, -97.988513",Failed
B9877,Goose,"70.304693, -163.888410","44.889905, -120.256387",Failed
B9885,Goose,"67.949560, -160.421410","37.824834, -97.470827",Successful
B9888,Goose,"71.481176, -104.322480","31.009389, -88.562328",Successful
B9892,Goose,"73.049127, -109.988414","28.210414, -93.297420",Failed
B9895,Goose,"69.218099, -145.500645","36.925536, -121.546075",Successful
B9904,Goose,"67.499253, -152.374611","31.555018, -98.840845",Successful
B9909,Goose,"64.266680, -159.239009","36.985381, -123.321230",Successful
B9911,Goose,"72.184308, -102.291562","31.003283, -96.813208",Failed
B9915,Goose,"63.713731, -164.191596","41.685051, -122.502622",Failed
B9916,Goose,"64.221956, -140.588626","34.126512, -96.580969",Successful
B9917,Goose,"63.783963, -154.209648","38.894287, -122.557223",Failed
B9921,Goose,"70.400678, -145.122343","31.603802, -98.391020",Successful
B9931,Goose,"65.185671, -150.307339","32.503779, -91.217901",Successful
B9932,Goose,"67.432743, -111.192477","31.343835, -89.949834",Successful
B9936,Goose,"68.966628, -160.625336","39.843893, -120.966037",Failed
B9940,Goose,"67.647579, -112.509017","29.406917, -88.193857",Failed
B9943,Goose,"64.788329, -156.931137","41.326725, -120.306122",Successful
B9950,Goose,"66.205411, -148.088713","35.871616, -121.623022",Failed
B9955,Goose,"68.776976, -153.666320","31.969884, -90.112783",Successful
B9956,Goose,"73.552649, -107.090597","29.583605, -89.275480",Successful
B9957,Goose,"64.189266, -164.857897","44.074370, -123.105396",Failed
B9964,Goose,"70.799453, -146.813834","43.229278, -121.716838",Successful
B9966,Goose,"68.466199, -116.558317","41.064105, -118.914343",Failed
B9970,Goose,"60.415107, -154.851210","39.998882, -123.450010",Successful
B9976,Goose,"60.879642, -143.884009","36.663573, -119.143445",Successful
B9979,Goose,"64.709402, -159.000278","43.695541, -119.469537",Failed
B9982,Goose,"70.173800, -105.503118","30.850959, -94.244728",Successful
B9989,Goose,"69.981811, -146.203289","36.985576, -98.805970",Successful
B9991,Goose,"68.575878, -117.461499","36.861654, -118.857021",Failed
B9992,Goose,"69.196820, -162.804627","31.465153, -92.999909",Successful
B9995,Goose,"60.668285, -156.904347","43.134189, -121.498615",Successful
B9999,Goose,"73.772037, -96.974212","35.912311, -119.548576",Successful
B10004,Goose,"60.961772, -144.343440","42.176726, -122.425685",Failed
B10008,Goose,"67.111425, -144.580068","37.904124, -95.220295",Successful
B10009,Goose,"63.925106, -155.167147","35.632122, -118.983577",Successful
B10020,Goose,"71.800996, -117.767506","31.138821, -92.009620",Failed
B10026,Goose,"66.351511, -158.741282","28.364378, -94.900703",Successful
B10028,Goose,"65.572371, -100.616663","30.235292, -90.526846",Successful
B10042,Goose,"66.063153, -116.282193","28.265495, -90.534358",Failed
B10062,Goose,"64.848789, -151.424353","35.893070, -95.220202",Successful
B10066,Goose,"73.328951, -116.570748","33.090816, -93.284018",Failed
B10079,Goose,"66.411457, -143.722804","35.928507, -121.877494",Successful
B10081,Goose,"74.232677, -112.860026","35.224916, -96.770070",Failed
B10084,Goose,"67.291994, -95.705368","30.374033, -92.150416",Successful
B10086,Goose,"70.199766, -113.575223","36.330199, -98.725179",Failed
B10089,Goose,"69.697535, -104.821452","29.630904, -94.430755",Failed
B10098,Goose,"67.708700, -113.779981","36.856258, -98.796791",Successful
B10109,Goose,"63.101038, -147.369382","33.806677, -97.361257",Failed
B10114,Goose,"61.217480, -145.878880","36.502827, -98.451568",Successful
B10119,Goose,"68.607841, -99.103116","30.664337, -89.576025",Successful
B10126,Goose,"61.502302, -145.050709","35.727633, -119.196125",Failed
B10133,Goose,"68.893451, -159.262258","37.317472, -118.368744",Successful
B10141,Goose,"60.686063, -149.084615","43.983164, -121.430127",Failed
B10144,Goose,"69.335927, -114.099868","28.656348, -92.374682",Successful
B10148,Goose,"67.426906, -155.586144","35.073949, -121.647279",Successful
B10149,Goose,"74.208046, -110.291466","35.411874, -99.115616",Successful
B10152,Goose,"72.318040, -108.348508","31.899406, -94.125414",Failed
B10158,Goose,"62.119745, -140.659290","37.888746, -118.091945",Failed
B10161,Goose,"60.607465, -159.033986","35.376519, -119.652807",Failed
B10174,Goose,"71.348115, -114.035741","38.819624, -118.643318",Failed
B10184,Goose,"66.969349, -117.348736","30.581760, -88.738383",Failed
B10188,Goose,"69.970926, -154.322667","37.165613, -122.060955",Failed
B10203,Goose,"67.740378, -109.776052","29.576379, -90.784621",Failed
B10205,Goose,"65.372191, -141.186673","29.743892, -91.368730",Failed
B10216,Goose,"64.091811, -144.057967","44.131836, -118.897531",Successful
B10228,Goose,"72.342574, -103.068286","36.920514, -97.205848",Failed
B10234,Goose,"69.692161, -155.455226","35.284508, -121.030846",Failed
B10250,Goose,"68.632185, -147.097482","30.314630, -94.548168",Successful
B10251,Goose,"67.670726, -98.025600","32.422092, -93.475801",Failed
B10254,Goose,"66.335241, -107.475982","31.312842, -88.090518",Failed
B10255,Goose,"64.330038, -149.843453","42.615218, -122.717590",Successful
B10260,Goose,"68.356661, -153.878742","41.286683, -119.022536",Failed
B10261,Goose,"73.509212, -113.406076","32.078892, -99.784169",Failed
B10262,Goose,"66.205515, -153.426930","44.708881, -121.822775",Successful
B10280,Goose,"71.896640, -109.224865","32.777276, -95.069426",Failed
B10291,Goose,"73.759164, -106.638953","39.211515, -119.518582",Successful
B10301,Goose,"70.079609, -142.191664","31.239294, -99.685807",Successful
B10303,Goose,"62.454366, -143.144914","35.992763, -120.922282",Successful
B10309,Goose,"63.044359, -151.229546","40.291993, -120.762764",Failed
B10324,Goose,"66.304484, -141.589265","31.080529, -98.430969",Failed
B10334,Goose,"69.691308, -151.975741","32.395369, -94.928373",Failed
B10349,Goose,"65.821237, -160.027151","41.369961, -122.750788",Successful
B10362,Goose,"71.909722, -113.069862","37.533447, -96.913728",Successful
B10368,Goose,"66.373651, -157.354537","37.859390, -95.975648",Failed
B10369,Goose,"70.890165, -105.941817","30.869867, -89.825164",Successful
B10376,Goose,"68.301390, -104.972371","33.191915, -97.171858",Successful
B10384,Goose,"67.335171, -107.169682","32.575866, -97.088958",Failed
B10406,Goose,"60.434963, -140.134147","44.512245, -118.110407",Failed
B10407,Goose,"65.202218, -100.202973","28.413643, -91.624216",Failed
B10411,Goose,"64.318015, -144.183240","39.167639, -119.957261",Failed
B10438,Goose,"61.243087, -147.688428","35.897053, -121.635694",Successful
B10446,Goose,"67.041731, -102.592698","36.795709, -97.209406",Successful
B10450,Goose,"70.960134, -116.537578","31.419007, -90.259311",Successful
B10455,Goose,"68.150383, -152.040523","33.611865, -95.936845",Successful
B10460,Goose,"74.425137, -118.703007","42.574415, -119.230162",Failed
B10463,Goose,"69.679245, -104.439070","31.918045, -98.319558",Successful
B10475,Goose,"67.672952, -158.809544","42.590335, -119.648335",Successful
B10486,Goose,"64.600433, -154.812240","39.167946, -118.860835",Successful
B10504,Goose,"68.117053, -145.348844","40.497936, -123.509692",Successful
B10507,Goose,"68.336144, -99.605881","29.394397, -91.413532",Failed
B10508,Goose,"70.055852, -95.719004","37.964832, -93.959116",Successful
B10513,Goose,"68.824728, -107.618723","28.929000, -92.568092",Failed
B10514,Goose,"67.473385, -117.895463","39.022407, -122.980788",Failed
B10515,Goose,"65.133855, -105.467913","34.193710, -97.648947",Successful
B10519,Goose,"72.760366, -118.098022","37.939674, -96.396242",Successful
B10532,Goose,"66.184863, -117.299277","34.721481, -94.619776",Failed
B10534,Goose,"65.853419, -146.052833","44.159174, -118.515972",Successful
B10537,Goose,"65.920117, -149.282495","41.241443, -122.932977",Successful
B10540,Goose,"66.783610, -158.133567","43.421253, -118.792554",Failed
B10545,Goose,"67.257144, -115.221308","32.681736, -90.214081",Failed
B10547,Goose,"62.567295, -153.190737","34.388945, -96.650122",Successful
B10552,Goose,"66.668593, -161.565164","37.180997, -120.594219",Successful
B10561,Goose,"70.754714, -153.708446","39.872468, -121.330562",Successful
B10563,Goose,"70.159893, -161.144891","38.191065, -123.206671",Failed
B10570,Goose,"63.288863, -161.841492","39.080403, -119.746932",Successful
B10602,Goose,"61.609548, -155.492004","29.843774, -92.637366",Failed
B10606,Goose,"70.768724, -144.863749","40.086465, -119.071546",Successful
B10611,Goose,"70.703645, -107.220009","30.499559, -92.305840",Successful
B10619,Goose,"65.634183, -117.828043","33.117230, -94.033237",Successful
B10632,Goose,"73.619025, -101.715131","32.495904, -99.751506",Failed
B10640,Goose,"62.724238, -149.187045","41.238262, -122.824007",Successful
B10645,Goose,"60.713570, -142.744861","41.976394, -119.728053",Successful
B10646,Goose,"61.701535, -148.145701","44.795095, -123.359504",Failed
B10648,Goose,"68.239404, -102.186135","31.392628, -90.180341",Successful
B10655,Goose,"67.532601, -154.073449","38.695924, -123.372031",Failed
B10661,Goose,"72.804757, -106.751490","33.481317, -93.032623",Successful
B10662,Goose,"72.374037, -101.402959","32.888494, -92.310480",Failed
B10677,Goose,"65.577384, -153.426036","38.174178, -121.242347",Failed
B10690,Goose,"63.558490, -160.136271","39.167442, -123.924529",Failed
B10694,Goose,"69.977410, -156.213408","32.490720, -93.509644",Successful
B10702,Goose,"70.095568, -110.089986","37.448654, -121.787927",Failed
B10704,Goose,"61.628975, -151.451822","36.551094, -118.221044",Failed
B10707,Goose,"68.505653, -148.054084","37.340088, -122.315028",Failed
B10713,Goose,"63.915254, -149.366848","42.165644, -122.627398",Failed
B10715,Goose,"69.205686, -142.306948","39.762831, -119.725896",Successful
B10730,Goose,"68.824058, -143.887267","36.542222, -94.269618",Successful
B10733,Goose,"61.748217, -145.312299","40.575833, -119.751504",Successful
B10735,Goose,"62.682689, -142.328388","28.437579, -89.343899",Failed
B10743,Goose,"70.039202, -144.417260","41.062783, -122.045797",Failed
B10746,Goose,"68.319205, -140.509039","33.785293, -95.173044",Successful
B10753,Goose,"61.596826, -142.967580","39.117624, -118.902018",Failed
B10764,Goose,"60.109635, -146.391484","37.860752, -122.987841",Failed
B10773,Goose,"71.937943, -107.690178","29.906760, -90.107554",Failed
B10778,Goose,"69.385698, -105.655129","33.189919, -94.735904",Successful
B10795,Goose,"65.194193, -117.892723","32.432563, -88.672367",Successful
B10796,Goose,"69.728459, -99.403071","32.199332, -97.768159",Successful
B10800,Goose,"70.016531, -145.053782","34.529217, -94.555800",Successful
B10803,Goose,"67.823118, -145.053459","34.521518, -93.698037",Failed
B10804,Goose,"66.094132, -148.127794","39.383534, -118.703110",Failed
B10809,Goose,"68.085528, -154.795435","39.192029, -122.416408",Failed
B10810,Goose,"71.863180, -99.271365","33.603685, -95.870853",Failed
B10820,Goose,"60.682528, -164.769762","31.689936, -93.055632",Failed
B10823,Goose,"63.071985, -141.896868","35.104852, -118.229626",Successful
B10827,Goose,"64.945939, -154.307768","31.437007, -90.794082",Successful
B10831,Goose,"73.555007, -109.618495","30.112575, -95.495260",Failed
B10846,Goose,"65.636593, -99.247447","35.074945, -95.028452",Successful
B10850,Goose,"69.993793, -159.163972","28.190363, -90.358388",Failed
B10851,Goose,"65.500516, -115.981475","36.115745, -96.741362",Failed
B10868,Goose,"65.928897, -156.027379","28.500699, -91.306298",Successful
B10871,Goose,"63.231648, -162.737012","38.570460, -118.211677",Failed
B10877,Goose,"67.358566, -145.702062","33.208312, -99.586815",Failed
B10878,Goose,"65.199177, -103.964644","36.898596, -95.911945",Successful
B10904,Goose,"61.891012, -147.623424","32.732865, -91.426632",Failed
B10914,Goose,"69.936222, -160.204525","37.062372, -123.710097",Successful
B10916,Goose,"60.199483, -160.810301","41.733568, -123.418782",Successful
B10920,Goose,"63.959639, -142.252374","31.164007, -98.255235",Successful
B10922,Goose,"61.719361, -144.614473","44.227298, -119.395755",Failed
B10929,Goose,"71.244225, -100.368017","36.363077, -122.431353",Successful
B10930,Goose,"69.596754, -150.970121","36.465990, -95.143355",Failed
B10938,Goose,"74.280884, -106.880436","34.360541, -93.768566",Successful
B10941,Goose,"67.301529, -95.664963","44.784382, -118.288064",Failed
B10942,Goose,"61.748604, -152.382951","36.797006, -94.795809",Failed
B10943,Goose,"69.641163, -95.793852","33.467502, -93.719072",Failed
B10944,Goose,"65.300878, -145.421611","39.506219, -119.416343",Failed
B10946,Goose,"63.399196, -159.961395","37.925764, -120.846171",Failed
B10971,Goose,"71.997618, -119.043051","31.896720, -93.765495",Successful
B10975,Goose,"62.440291, -141.814562","42.368301, -121.957966",Successful
B10986,Goose,"67.791642, -116.846508","30.969337, -91.381751",Failed
B10990,Goose,"68.891370, -154.219882","36.565307, -120.746136",Failed
B10997,Goose,"64.264900, -150.052090","43.147282, -118.391453",Failed
B10999,Goose,"60.203055, -164.085335","30.052475, -91.303342",Failed
